,Timestamp,diff_return_temp,diff_room_temp,diff_surface_temp
0,2025-07-26 00:00:00,0.20000000000000284,0.10000000000000142,0.0
1,2025-07-26 00:01:00,0.20000000000000284,0.10000000000000142,0.0
2,2025-07-26 00:02:00,0.20000000000000284,0.1999999999999993,0.0
3,2025-07-26 00:03:00,0.3000000000000007,0.1999999999999993,0.0
4,2025-07-26 00:04:00,0.3000000000000007,0.09999999999999787,0.0
5,2025-07-26 00:05:00,0.3000000000000007,0.3000000000000007,0.0
6,2025-07-26 00:06:00,0.3000000000000007,0.1999999999999993,0.10000000000000142
7,2025-07-26 00:07:00,0.3000000000000007,0.3000000000000007,0.0
8,2025-07-26 00:08:00,0.3000000000000007,0.1999999999999993,0.0
9,2025-07-26 00:09:00,0.3000000000000007,0.1999999999999993,-0.10000000000000142
10,2025-07-26 00:10:00,0.3000000000000007,0.1999999999999993,-0.10000000000000142
11,2025-07-26 00:11:00,0.3000000000000007,0.1999999999999993,-0.10000000000000142
12,2025-07-26 00:12:00,0.3000000000000007,0.1999999999999993,-0.10000000000000142
13,2025-07-26 00:13:00,0.3000000000000007,0.1999999999999993,0.10000000000000142
14,2025-07-26 00:14:00,0.3000000000000007,0.10000000000000142,0.09999999999999787
15,2025-07-26 00:15:00,0.3000000000000007,0.09999999999999787,0.0
16,2025-07-26 00:16:00,0.1999999999999993,0.1999999999999993,0.09999999999999787
17,2025-07-26 00:17:00,0.1999999999999993,0.0,0.0
18,2025-07-26 00:18:00,0.1999999999999993,0.0,0.09999999999999787
19,2025-07-26 00:19:00,0.1999999999999993,0.0,-0.09999999999999787
20,2025-07-26 00:20:00,0.1999999999999993,0.0,0.0
21,2025-07-26 00:21:00,0.1999999999999993,0.0,
22,2025-07-26 00:22:00,0.1999999999999993,0.0,0.0
23,2025-07-26 00:23:00,0.1999999999999993,,0.09999999999999787
24,2025-07-26 00:24:00,0.1999999999999993,0.10000000000000142,
25,2025-07-26 00:25:00,0.1999999999999993,0.10000000000000142,
26,2025-07-26 00:26:00,0.1999999999999993,0.10000000000000142,
27,2025-07-26 00:27:00,0.1999999999999993,0.10000000000000142,
28,2025-07-26 00:28:00,0.29999999999999716,0.0,
29,2025-07-26 00:29:00,0.29999999999999716,0.0,
30,2025-07-26 00:30:00,0.29999999999999716,0.0,0.09999999999999787
31,2025-07-26 00:31:00,0.29999999999999716,0.0,
32,2025-07-26 00:32:00,0.1999999999999993,-0.09999999999999787,0.10000000000000142
33,2025-07-26 00:33:00,0.1999999999999993,0.0,0.1999999999999993
34,2025-07-26 00:34:00,0.29999999999999716,0.0,0.10000000000000142
35,2025-07-26 00:35:00,0.29999999999999716,0.0,0.1999999999999993
36,2025-07-26 00:36:00,0.29999999999999716,-0.09999999999999787,0.10000000000000142
37,2025-07-26 00:37:00,0.1999999999999993,0.09999999999999787,0.10000000000000142
38,2025-07-26 00:38:00,0.3000000000000007,0.0,0.10000000000000142
39,2025-07-26 00:39:00,0.3000000000000007,0.10000000000000142,0.10000000000000142
40,2025-07-26 00:40:00,0.3000000000000007,0.0,0.10000000000000142
41,2025-07-26 00:41:00,0.1999999999999993,-0.10000000000000142,0.0
42,2025-07-26 00:42:00,0.1999999999999993,-0.10000000000000142,0.10000000000000142
43,2025-07-26 00:43:00,0.1999999999999993,-0.10000000000000142,0.10000000000000142
44,2025-07-26 00:44:00,0.1999999999999993,0.0,0.10000000000000142
45,2025-07-26 00:45:00,0.1999999999999993,-0.10000000000000142,0.10000000000000142
46,2025-07-26 00:46:00,0.3000000000000007,-0.10000000000000142,0.20000000000000284
47,2025-07-26 00:47:00,0.3000000000000007,-0.10000000000000142,0.10000000000000142
48,2025-07-26 00:48:00,0.3000000000000007,-0.20000000000000284,0.0
49,2025-07-26 00:49:00,0.3000000000000007,-0.20000000000000284,0.10000000000000142
50,2025-07-26 00:50:00,0.3000000000000007,-0.20000000000000284,0.10000000000000142
51,2025-07-26 00:51:00,0.3000000000000007,-0.3000000000000007,-0.10000000000000142
52,2025-07-26 00:52:00,0.20000000000000284,-0.10000000000000142,-0.10000000000000142
53,2025-07-26 00:53:00,0.20000000000000284,-0.1999999999999993,-0.10000000000000142
54,2025-07-26 00:54:00,0.20000000000000284,-0.09999999999999787,-0.10000000000000142
55,2025-07-26 00:55:00,0.20000000000000284,-0.1999999999999993,0.0
56,2025-07-26 00:56:00,0.20000000000000284,-0.09999999999999787,0.0
57,2025-07-26 00:57:00,0.20000000000000284,-0.1999999999999993,0.0
58,2025-07-26 00:58:00,0.20000000000000284,-0.1999999999999993,0.0
59,2025-07-26 00:59:00,0.10000000000000142,-0.09999999999999787,0.10000000000000142
60,2025-07-26 01:00:00,0.10000000000000142,-0.09999999999999787,0.10000000000000142
61,2025-07-26 01:01:00,0.10000000000000142,-0.09999999999999787,0.10000000000000142
62,2025-07-26 01:02:00,0.10000000000000142,-0.1999999999999993,0.10000000000000142
63,2025-07-26 01:03:00,0.10000000000000142,-0.1999999999999993,0.0
64,2025-07-26 01:04:00,0.10000000000000142,-0.1999999999999993,0.0
65,2025-07-26 01:05:00,0.10000000000000142,-0.1999999999999993,0.0
66,2025-07-26 01:06:00,0.10000000000000142,-0.1999999999999993,0.0
67,2025-07-26 01:07:00,0.10000000000000142,-0.09999999999999787,0.0
68,2025-07-26 01:08:00,0.10000000000000142,-0.09999999999999787,0.0
69,2025-07-26 01:09:00,0.1999999999999993,0.0,0.0
70,2025-07-26 01:10:00,0.10000000000000142,0.0,0.0
